Z mean train,Q Predictions Max,Q Predictions Mean,Number of env steps total,Train Time (s),Q Predictions Min,QF Loss,RF Loss,KL Divergence,Policy log std Max,Policy Loss,Sample Time (s),Number of rollouts total,Policy log std Mean,Epoch,Log Pis Std,Epoch Time (s),KL Loss,Z mean eval,AverageReturn_all_train_tasks,R Predictions Mean,Policy log std Std,AverageReturn_all_test_tasks,Log Pis Mean,Policy log std Min,R Predictions Max,Q Predictions Std,R Predictions Std,VF Loss,V Predictions Std,V Predictions Min,Number of train steps total,Total Train Time (s),Log Pis Max,Z variance eval,Policy mu Std,Z variance train,Log Pis Min,Policy mu Min,R Predictions Min,V Predictions Max,Policy mu Mean,V Predictions Mean,(Previous) Eval Time (s),Policy mu Max
0.472801,97397.5,20361.3,4590000,100.70182001500507,-17402.9,6.47284e+06,17538.1,438.7108154296875,2.0,-20698.4,31.59997655703046,60700,-0.90782,300,6.45301,227.45258629202726,43.8710823059082,0.460477,10749.4385098,-0.00446527,0.682037,12981.954545,18.3359,-4.81447,-0.00393714,9816.79,0.00036436,137240.0,9864.09,-17765.0,301000,70416.78701383581,51.1477,0.000237614,4.23479,0.000240414,-2.71067,-19.1795,-0.00526791,99446.0,-1.00548,20670.4,95.15078971999174,85.7574
0.497171,103312.0,19483.0,4605000,102.17569745500805,-19612.4,6.01945e+06,14030.5,441.74029541015625,2.0,-20142.9,32.27462848207506,60900,-0.927118,301,6.60671,229.96288698409626,44.17403030395508,0.467911,5689.26016398,-0.00437948,0.714362,8294.81334933,18.1273,-4.25578,-0.00380305,10177.8,0.000336785,187258.0,10286.5,-21092.6,302000,70647.74570666591,51.8935,0.000209565,5.17642,0.000259105,-4.32034,-20.0594,-0.00521573,102361.0,-0.690233,19909.2,95.51256104701315,105.089
0.477165,117053.0,20064.6,4620000,101.61048383600428,-19293.3,4.34592e+06,14051.4,435.660888671875,2.0,-20577.0,31.961922829039395,61100,-0.951164,302,6.97933,230.08318800505367,43.56608963012695,0.468813,13435.7299779,-0.00449023,0.72458,9774.20422737,17.7586,-4.23274,-0.00394523,10370.3,0.000369447,187841.0,10360.8,-20564.9,303000,70877.81768068395,53.3261,0.000205478,4.75519,0.000281619,-4.14557,-21.6953,-0.0052724,114528.0,-0.699387,20373.7,96.51078134001,85.5845
0.481564,126791.0,20600.0,4635000,101.28752621100284,-25117.3,7.14877e+06,12591.0,440.66400146484375,2.0,-20804.3,32.46774316301162,61300,-0.96741,303,6.97846,230.257508685012,44.066402435302734,0.484265,6432.15518927,-0.00446641,0.74091,6965.767592,17.8588,-4.45601,-0.00386382,11189.9,0.000365484,188017.0,11158.2,-24725.2,304000,71107.67307534297,52.1456,0.000370493,5.10628,0.00024218,0.0449739,-15.5228,-0.00525105,126699.0,-0.708563,20728.2,96.50223931099754,108.375
0.460673,132730.0,20912.3,4650000,102.67826510699524,-23462.7,7.21844e+06,2536.6,437.58685302734375,2.0,-21082.2,32.49000998804695,61500,-0.94293,304,6.5313,231.27016369903868,43.75868606567383,0.43993,8380.30301386,-0.00456416,0.702823,7891.89925079,18.1487,-4.88704,-0.00400207,10561.4,0.000376125,136711.0,10593.7,-25114.7,305000,71338.145275324,54.8672,0.000259278,4.78788,0.00025193,-4.61803,-15.9684,-0.00525304,125226.0,-0.793696,21113.0,96.10188860399649,83.0425
0.466866,111385.0,20142.6,4665000,100.61590730000171,-22379.3,7.3479e+06,145393.0,441.5008544921875,2.0,-20456.3,32.0461381659843,61700,-0.966066,305,6.68774,227.96909340898856,44.15008544921875,0.46089,8978.88955686,-0.00441583,0.702067,8077.14049571,18.5163,-4.21433,-0.00396422,10774.0,0.000354131,560195.0,11006.3,-24086.1,306000,71566.2314615,50.1728,0.00026528,4.76332,0.000331489,-5.22934,-21.3065,-0.00525805,111487.0,-0.856003,21051.2,95.30704794300254,97.4264
0.458571,124078.0,21022.4,4680000,102.10962677100906,-13188.7,8.43457e+06,8882.47,445.529052734375,2.0,-21485.0,31.845103436004138,61900,-0.961701,306,7.13614,229.38063054101076,44.55290603637695,0.728352,7799.60541599,-0.00441906,0.742655,7779.26149694,18.6176,-4.08015,-0.00395568,11514.4,0.000346559,167100.0,11693.7,-13879.5,307000,71794.48823832301,53.2673,0.000389622,5.20086,0.000191646,0.87052,-14.7397,-0.00522761,122930.0,-0.810301,21481.8,95.42590033399756,88.4926
0.469082,111222.0,21922.6,4695000,102.16742795400205,-15317.9,1.01395e+07,33537.5,446.91058349609375,2.0,-22292.3,32.08339740001247,62100,-0.968971,307,7.28408,228.55515012300748,44.69105911254883,0.465053,10471.1852343,-0.00451968,0.711553,8686.37100542,18.4723,-4.90829,-0.00398444,12024.5,0.000345373,662265.0,11972.2,-16568.3,308000,72023.09461660802,56.8789,0.000174826,4.56458,0.000204624,-0.224143,-18.9755,-0.0053513,119550.0,-0.910781,21673.2,94.30432476899296,84.4545
0.473273,135760.0,22050.6,4710000,102.53209467598936,-25899.6,9.27527e+06,64319.5,447.399658203125,2.0,-22355.4,31.72149103997799,62300,-1.00851,308,7.52828,228.6120175079559,44.739967346191406,0.435357,7736.41741757,-0.0044834,0.757685,10028.4644925,18.7071,-4.37824,-0.00395156,12039.2,0.000359333,219025.0,12203.1,-26673.3,309000,72252.45736031898,52.1263,0.00021114,5.74965,0.000256219,-1.97066,-23.2146,-0.0052691,135645.0,-0.471285,22569.4,94.35843179198855,109.104
0.462887,141153.0,22988.8,4725000,103.33938266600308,-25175.4,8.49032e+06,14057.8,445.66363525390625,2.0,-23264.2,32.26148475598893,62500,-0.996602,309,7.16915,230.71178155599046,44.56636428833008,0.474068,4671.64738152,-0.00447927,0.720241,2603.03789995,19.1155,-5.18527,-0.00396276,12942.7,0.000351033,472722.0,13095.7,-24535.2,310000,72483.93244221198,54.8889,0.000176288,4.82232,0.000165924,1.07883,-15.1176,-0.00522462,136349.0,-0.810822,23725.2,95.11091413399845,86.2075
0.44113,163726.0,23881.9,4740000,101.21786924099433,-21066.6,9.07328e+06,759085.0,456.6326904296875,2.0,-24812.6,32.30997679301072,62700,-1.03779,310,7.53493,229.40459272901353,45.66326904296875,0.451479,5500.34019368,-0.00450277,0.756562,8929.44351604,18.825,-4.83621,-0.00395874,14319.8,0.000358222,784954.0,14485.7,-22105.8,311000,72712.73707553203,54.8747,0.000166327,5.89845,0.000211178,-0.985739,-22.2751,-0.00529453,165334.0,-0.744272,24186.5,95.87674669500848,108.081
0.483875,123657.0,24012.8,4755000,101.75532974899397,-33834.3,9.71237e+06,149185.0,457.21710205078125,2.0,-24199.6,31.901660184041248,62900,-1.04177,311,7.22157,228.93599464504223,45.721710205078125,0.476676,-20.7084342606,-0.00451133,0.722638,573.058286732,19.3115,-6.10986,-0.00392367,13515.3,0.000358336,405271.0,13688.3,-33003.2,312000,72940.17802004806,51.7896,8.91833e-05,4.8109,0.000168566,-3.92391,-23.9974,-0.00527127,124676.0,-0.723985,24372.6,95.27900471200701,89.435
0.450521,87047.2,14986.8,4770000,102.36521919100778,-25826.6,4.54627e+06,127434.0,495.14764404296875,2.0,-15159.5,31.567959162959596,63100,-0.344108,312,9.55174,227.71973018597055,49.514766693115234,0.474184,-8.60183332994,-0.00422359,1.10411,-8.81372557986,29.9417,-5.89253,-0.00353399,8169.54,0.000315099,233813.0,8153.06,-25127.9,313000,73167.74458596903,60.3366,9.6648e-05,11.3024,7.1192e-05,0.899774,-38.0057,-0.00495754,83184.1,-1.31127,15150.3,93.78655183200317,110.369
0.442715,131262.0,18622.3,4785000,103.00244654000562,-14334.0,5.11797e+06,312206.0,474.81793212890625,2.0,-18871.8,31.441790720869903,63300,-0.677286,313,8.09693,228.07981854787795,47.48179244995117,0.490692,-8.05926110146,-0.00422147,0.907583,-7.52190380341,23.6253,-5.47215,-0.0036828,8385.06,0.000345717,144993.0,8622.61,-15084.8,314000,73396.37526578594,54.8885,9.82028e-05,7.34264,0.000136965,-2.41898,-46.4468,-0.00511869,130764.0,-1.28391,18838.0,93.63558128700242,116.405
0.49626,131723.0,18734.9,4800000,102.75568655799725,-22603.2,5.24931e+06,28880.9,477.88763427734375,2.0,-19034.2,31.448426769013167,63500,-0.795256,314,8.66663,228.3933774830075,47.78876495361328,0.468901,387.347718168,-0.00420335,0.752693,241.955102333,21.8687,-4.79557,-0.00370781,9624.95,0.000336858,328444.0,9482.26,-23407.6,315000,73624.58736646394,54.1543,0.000114167,6.71254,9.16931e-05,-1.26541,-56.2934,-0.00504391,130415.0,-0.304852,18905.0,94.18926415599708,93.9967
0.460953,142884.0,18393.5,4815000,103.09012123801222,-38879.6,7.38326e+06,48725.2,481.8570861816406,2.0,-18609.5,31.87100330303656,63700,-0.886665,315,8.1362,228.97097790405678,48.18571090698242,0.489475,5573.16911183,-0.00421978,0.738342,3358.75470433,20.2323,-5.10697,-0.0037353,11134.1,0.000316773,234396.0,11256.4,-33915.3,316000,73854.38787889901,53.694,8.24996e-05,6.87496,0.000171305,-1.65339,-30.7989,-0.00514018,139355.0,-0.60578,18438.4,94.009853363008,173.08
0.476434,130680.0,18455.9,4830000,101.75569461900159,-8328.52,9.51343e+06,38788.1,489.3844909667969,2.0,-18678.1,32.061165071019786,63900,-0.981188,316,7.78816,228.65839494302054,48.93844985961914,0.460956,7075.0501592,-0.00417639,0.740084,6476.74448328,18.8642,-4.60394,-0.00373848,10652.5,0.000308368,245641.0,10754.2,-9276.25,317000,74082.56777046103,52.1704,9.22021e-05,5.79371,0.000104913,-2.14755,-36.3668,-0.00513075,145856.0,-1.03873,18503.3,94.84153525299917,116.751
0.45312,135848.0,18341.6,4845000,101.55638967400591,-17823.8,8.10228e+06,4790.02,488.3984069824219,2.0,-18553.0,31.797816966005485,64100,-0.984589,317,7.77322,227.71998768001504,48.839839935302734,0.441566,4524.64758948,-0.00424165,0.748305,6418.22620662,18.8369,-4.3718,-0.00371896,10951.9,0.00032078,209202.0,11127.6,-17843.2,318000,74311.95260575705,51.394,0.00010268,6.03043,0.000108059,-2.62162,-40.2107,-0.00515544,143171.0,-0.740299,18700.6,94.36578104000364,103.619
0.458292,133140.0,18634.2,4860000,103.75928058799764,-19238.2,9.19365e+06,44258.1,475.7605285644531,2.0,-18721.1,32.12561255694891,64300,-1.04871,318,7.97633,231.91777648495918,47.576053619384766,0.442417,9233.06873816,-0.00426164,0.755785,8859.59969062,18.0484,-4.79033,-0.0037703,11045.4,0.000316011,252852.0,11134.6,-20827.4,319000,74543.279873673,53.6992,9.5556e-05,5.53936,0.000121004,0.831938,-39.1583,-0.00507699,133656.0,-0.877218,18820.2,96.03288334001263,157.648
0.445773,114729.0,17939.8,4875000,102.6852281899919,-17458.1,7.78736e+06,33780.7,477.81890869140625,2.0,-18179.4,32.03287513296527,64500,-1.03595,319,7.28064,230.16371134396468,47.781890869140625,0.43495,7617.77871005,-0.00425971,0.735356,7414.0351136,18.3166,-3.93343,-0.00378202,10483.3,0.000323096,190780.0,10617.3,-18661.2,320000,74774.28846975198,57.0911,0.000106751,5.20593,0.000101992,-0.234674,-28.6345,-0.00509971,111376.0,-1.15028,18196.0,95.4456080210075,116.715
0.448683,122748.0,18557.4,4890000,102.81306308999774,-16042.2,6.83874e+06,28458.6,475.3993835449219,2.0,-19044.7,32.155667653059936,64700,-1.02024,320,7.99022,231.26072412905341,47.539939880371094,0.422899,12123.4841927,-0.00424942,0.761962,12796.4242104,18.5716,-4.157,-0.00378782,10860.1,0.00031175,337355.0,11311.6,-16499.7,321000,75005.04859813405,51.9517,0.000108767,5.73363,0.000115331,-0.747433,-41.7399,-0.00516159,121841.0,-0.835659,19194.2,96.29199338599574,115.832
0.437621,168741.0,19638.4,4905000,102.02708875799726,-27237.5,1.05009e+07,6186.49,471.56292724609375,2.0,-19889.5,31.827684466945357,64900,-0.996272,321,7.41239,229.6492376349488,47.15629196166992,0.411482,10634.2717923,-0.00434933,0.714355,11032.7149167,19.0329,-3.63715,-0.00383258,12732.3,0.000318791,353441.0,12878.2,-28845.9,322000,75234.115297767,51.3927,0.000101172,5.60519,9.8614e-05,-1.09123,-41.0849,-0.0051468,172689.0,-1.07691,20103.5,95.79446441000619,196.666
0.417937,124914.0,19816.9,4920000,101.68667259901122,-15073.4,8.59267e+06,13085.0,472.1404724121094,2.0,-20142.5,31.870749786001397,65100,-0.932688,322,7.92291,228.77124419201573,47.214046478271484,0.419885,10990.5584868,-0.00434068,0.701921,11962.8413264,19.4372,-3.89145,-0.00378836,12401.2,0.000339666,206144.0,12531.6,-14857.1,323000,75462.476829138,52.9617,0.00010212,6.7628,0.000155105,-2.60556,-32.5305,-0.00518034,136368.0,-0.895812,20138.7,95.21382180700311,221.625
0.417815,123195.0,20458.7,4935000,102.0428290960117,-16865.6,8.90035e+06,17991.6,478.34393310546875,2.0,-21185.7,31.801730500010308,65300,-0.909079,323,7.9744,228.65150177502073,47.83439254760742,0.414011,11946.7319881,-0.00429301,0.689305,10638.0730659,19.8389,-4.22935,-0.00382516,13036.0,0.000324078,947122.0,12840.4,-19068.9,324000,75690.14141062903,52.029,0.0001008,5.20132,0.000106593,0.275182,-39.8896,-0.00511831,119953.0,-1.25042,20480.8,94.80694217899872,97.8308
0.424177,145941.0,21465.2,4950000,102.42838096000196,-24978.1,9.01653e+06,14525.7,479.9612121582031,2.0,-21784.8,31.31444769098016,65500,-0.86913,324,7.35936,227.5652199829783,47.99612045288086,0.414055,4003.38937986,-0.00434199,0.669373,2780.16741198,20.18,-4.0997,-0.00387378,12897.8,0.000316579,444276.0,13042.4,-24085.8,325000,75918.03604690003,55.822,0.000112131,6.45963,9.28328e-05,-2.59971,-33.0187,-0.00513787,145700.0,-0.814314,21683.4,93.82239133199619,255.802
0.420854,147784.0,22369.1,4965000,103.38607859899639,-25493.7,8.64982e+06,229872.0,479.46734619140625,2.0,-22834.5,31.82285592496919,65700,-0.871976,325,7.33261,229.36298834596528,47.94673538208008,0.417866,10202.7681365,-0.00431779,0.646759,10236.7258262,19.9582,-3.99845,-0.00386235,12606.1,0.000321549,278289.0,12651.5,-25287.2,326000,76147.98754390597,52.5,0.000112496,5.08279,9.73658e-05,-1.78453,-35.3228,-0.00528445,152558.0,-1.05773,22719.9,94.1540538219997,108.689
0.413691,152687.0,22388.2,4980000,103.71564506499271,-35575.4,1.0621e+07,3384.92,474.6816711425781,2.0,-22788.5,31.861205755005358,65900,-0.923662,326,7.59652,230.32210778299486,47.46816635131836,0.407557,7534.55025818,-0.00437783,0.67783,8459.19131121,20.3853,-4.34592,-0.00389382,13332.2,0.000332482,187893.0,13447.9,-34780.7,327000,76377.96353154993,59.1014,0.000100808,5.96399,9.66319e-05,-1.21771,-32.512,-0.00541737,152396.0,-0.752925,22757.9,94.74525696299679,131.574
0.399863,129473.0,23449.7,4995000,104.53551181999501,-15530.5,1.22784e+07,395008.0,470.2102355957031,2.0,-24186.8,31.85537371294049,66100,-0.964429,327,7.20752,230.7928093469236,47.02102279663086,0.414945,6028.96798032,-0.00440178,0.67108,7107.05745537,19.4401,-3.97424,-0.00386165,13682.8,0.000330138,268397.0,13916.1,-14639.6,328000,76608.36524817985,57.4998,9.26234e-05,5.21443,0.000136137,-3.49981,-36.3963,-0.00522277,132067.0,-0.930524,24187.5,94.4019238139881,108.236
0.405625,129905.0,24127.3,5010000,104.79365755799518,-21856.5,1.05036e+07,92.9891,483.8197021484375,2.0,-24302.0,31.23404452195973,66300,-0.9079,328,6.99223,230.0409177299589,48.3819694519043,0.41674,11358.9611992,-0.00436703,0.664962,8932.87123418,20.6677,-3.96892,-0.00389818,13432.6,0.000309271,405684.0,13424.9,-23325.9,329000,76838.66817440878,54.3747,0.000107948,5.51224,8.02917e-05,0.0934114,-25.6233,-0.00520922,126124.0,-0.773468,24708.3,94.01321565000399,105.338
0.43207,136979.0,24090.0,5025000,104.08139229999506,-26282.6,1.43476e+07,200565.0,473.95916748046875,2.0,-24694.3,31.799141323994263,66500,-0.985569,329,7.35982,230.15831336798146,47.39591598510742,0.401185,9916.57074374,-0.00439526,0.686456,7805.76065113,19.5425,-4.45356,-0.00390851,14364.0,0.000327303,328450.0,14452.0,-27295.7,330000,77069.05180820178,55.5295,0.000159003,5.26361,0.000144584,-1.94763,-26.3001,-0.00524358,136155.0,-0.723535,24507.4,94.27777974399214,100.222
0.387974,147432.0,24289.4,5040000,104.06950263300678,-36817.6,1.06992e+07,5468.5,470.2940368652344,2.0,-24588.8,31.61288095000782,66700,-0.909206,330,7.60545,230.18754135501513,47.02940368652344,0.435169,11366.9579434,-0.00443622,0.684889,12133.3079119,20.2985,-4.63415,-0.00393614,13915.2,0.000352801,287457.0,13929.9,-37159.4,331000,77298.93265777579,51.2427,9.0172e-05,5.74224,0.000140462,-2.19885,-21.2675,-0.00539417,151973.0,-0.817867,24548.8,94.50515777200053,112.419
0.416239,129101.0,25389.9,5055000,102.40737461099343,-23944.9,1.22165e+07,160756.0,476.83251953125,2.0,-25589.3,31.966773035994265,66900,-0.946765,331,7.17574,228.57510671798082,47.68325424194336,0.418247,12556.7086875,-0.00445048,0.685603,12290.9369567,19.7183,-4.14472,-0.0039302,14152.8,0.00033497,219985.0,14374.4,-24545.3,332000,77528.38997983477,57.9866,0.00011851,5.25677,9.2123e-05,0.882674,-33.5595,-0.00531934,133765.0,-0.825911,25691.0,94.20095907099312,101.104
0.397549,152258.0,24714.8,5070000,102.70452336000744,-30894.6,1.24957e+07,97390.8,469.62652587890625,2.0,-25262.4,31.867278024059488,67100,-0.981599,332,7.13936,229.65785083005903,46.96265411376953,0.394115,11779.1506603,-0.00444557,0.740577,11028.5008241,19.7716,-4.33115,-0.00395176,14223.8,0.000352219,247010.0,14339.5,-29300.3,333000,77758.27143221586,53.1167,0.000119887,5.63136,0.000135345,1.00908,-39.038,-0.00531441,152501.0,-0.761457,25043.1,95.0860494459921,136.881
0.429039,122510.0,26234.1,5085000,105.11122438199527,-24547.4,1.12044e+07,11016.0,468.0635986328125,2.0,-26594.5,32.0479887220572,67300,-0.941944,333,6.87742,232.4713372970582,46.80636215209961,0.391132,9878.66755092,-0.0044341,0.672609,9832.71037236,19.8397,-4.27443,-0.0039415,13536.7,0.000346243,280213.0,13667.0,-25351.3,334000,77991.06591551188,54.434,0.00015466,5.46924,0.000165336,-0.43169,-41.9198,-0.00531364,119337.0,-0.989264,26831.1,95.31212419300573,197.299
0.387102,166736.0,26243.4,5100000,104.28169069098658,-18151.2,1.6297e+07,36624.9,465.4715576171875,2.0,-26821.7,32.22844926688413,67500,-0.976487,334,7.56748,232.14807161386125,46.547157287597656,0.413417,14241.6156358,-0.00441797,0.741408,14630.2040838,19.8158,-4.62154,-0.00397102,14811.7,0.000325408,339881.0,15151.3,-18351.4,335000,78223.45844736579,52.6844,0.000149676,5.5693,0.000121312,0.0758152,-43.0623,-0.00523476,169943.0,-0.806592,26936.6,95.63793165599054,122.984
0.418323,151965.0,26408.4,5115000,103.43953571400198,-22049.5,1.31192e+07,157431.0,468.1932067871094,2.0,-27002.9,32.468591865035705,67700,-0.932076,335,7.22008,231.79295273205207,46.81932067871094,0.412983,8922.45827878,-0.0044102,0.708729,11578.8154633,20.2712,-4.07395,-0.00393989,15510.0,0.000336354,326152.0,15645.8,-22477.6,336000,78455.39289939284,49.7683,0.000133553,5.37039,0.0001136,0.87806,-26.0165,-0.00536686,153398.0,-0.89609,27101.9,95.88482515301439,124.199
0.399409,126347.0,27094.2,5130000,104.04116774100112,-19811.2,1.16824e+07,9922.56,469.3199157714844,2.0,-27483.2,32.385939674975816,67900,-1.01084,336,7.24325,232.45579584098596,46.93199157714844,0.423793,12826.5436851,-0.00444154,0.710022,14011.6524379,19.0333,-4.51664,-0.00393463,15215.1,0.000352303,327418.0,15247.9,-20826.2,337000,78686.8474329798,51.6115,9.11274e-05,5.28366,0.000114058,-0.0161996,-38.0502,-0.00539162,133093.0,-0.835283,27242.4,96.02868842500902,127.814
0.393942,136573.0,27583.6,5145000,104.68967085900658,-31575.0,1.59577e+07,238090.0,476.2676086425781,2.0,-28291.7,31.767115283902967,68100,-0.993608,337,7.18717,231.48728590490646,47.62676239013672,0.392774,9038.873102,-0.00447556,0.756696,8090.5675717,20.3702,-5.14133,-0.00391882,15537.0,0.00035345,298218.0,15906.2,-35608.4,338000,78918.8212677907,54.6784,0.00010472,6.12858,0.000101522,-1.58478,-46.2947,-0.00534892,140278.0,-0.725377,28258.7,95.03049976199691,168.955
0.406038,138070.0,28160.3,5160000,104.0270071170089,-23370.1,1.47385e+07,56133.9,478.29290771484375,2.0,-28593.7,32.095001922993106,68300,-1.02529,338,7.13082,231.6415322219982,47.82929229736328,0.374252,9732.77098019,-0.00439641,0.733796,10249.5621536,19.3588,-4.13766,-0.00392165,15986.1,0.000335662,373774.0,16158.2,-23047.8,339000,79149.59164840369,52.6826,0.000127157,5.25804,9.72498e-05,-0.652175,-41.0022,-0.00528979,143126.0,-0.744361,28895.9,95.51952318199619,118.53
0.37394,145278.0,27225.5,5175000,103.03985138700227,-20245.9,1.60292e+07,216215.0,467.604248046875,2.0,-27773.4,31.81403944606427,68500,-1.00054,339,7.78076,229.50514684905647,46.76042556762695,0.405488,11095.7578193,-0.00443612,0.775336,11841.884341,19.7917,-4.6924,-0.00394326,16437.2,0.000358499,485166.0,16330.6,-22485.7,340000,79378.26613966573,49.7176,8.82964e-05,6.48454,0.00012789,0.29056,-44.5226,-0.00531378,141167.0,-0.431348,27644.0,94.65125601598993,179.823
0.410815,144593.0,27769.9,5190000,103.17824341800588,-22045.2,1.71968e+07,91244.8,475.4561767578125,2.0,-28406.0,31.22306506105815,68700,-1.00879,340,7.68355,228.22392852006305,47.54561996459961,0.402049,11653.5982669,-0.00441773,0.777261,12307.5055638,19.7684,-4.29265,-0.00391599,16628.3,0.000360292,383285.0,16774.2,-22258.6,341000,79605.96399960479,53.0645,9.89324e-05,5.79006,0.00011744,-5.02606,-45.8598,-0.00533615,144296.0,-0.409471,28309.7,93.82262004099903,104.871
0.423765,177677.0,28138.8,5205000,101.7716954780044,-27108.2,1.97137e+07,46315.9,479.48760986328125,2.0,-28685.5,31.724231776039232,68900,-0.974169,341,7.62261,226.79478814903996,47.948760986328125,0.379968,12802.1389497,-0.00441401,0.759021,13977.8604211,20.6016,-4.61961,-0.0039237,16580.5,0.000344321,347141.0,16726.1,-27171.1,342000,79833.43633835186,55.3617,0.000100054,5.91134,0.000210824,-2.63268,-56.2861,-0.00526054,177281.0,-0.667791,28995.4,93.29886089499632,133.574
0.382222,128474.0,28013.2,5220000,102.16936655298923,-22906.3,1.25036e+07,20322.8,474.57867431640625,2.0,-28260.9,31.804810520945466,69100,-0.962658,342,7.64359,227.9534903319436,47.45786666870117,0.390565,9061.44742827,-0.00440769,0.768985,9299.1008859,20.5964,-4.28353,-0.003923,15651.7,0.000350711,880592.0,15964.7,-23250.2,343000,80061.90676080281,55.2859,0.000106848,5.99501,0.000105007,-2.49933,-28.7042,-0.0052772,127212.0,-0.526999,28846.5,93.97931325800891,127.068
0.385782,138577.0,28603.4,5235000,101.14470648400311,-25286.5,1.76634e+07,44840.4,479.2191162109375,2.0,-29151.0,31.726384992041858,69300,-1.01149,343,7.64377,227.36965964303818,47.921913146972656,0.41043,14767.0964452,-0.00443463,0.730518,13196.3080046,19.5071,-4.41291,-0.0039283,16053.0,0.000363159,324731.0,16184.4,-26727.7,344000,80289.65460287087,53.6652,7.683e-05,5.19023,0.000104828,1.26274,-39.3813,-0.00535853,135911.0,-0.774758,28862.5,94.49856816699321,121.186
0.401493,140017.0,29463.4,5250000,103.53640154699679,-20345.6,1.542e+07,24450.4,477.9878234863281,2.0,-30059.2,32.18833834103134,69500,-1.01767,344,7.1709,230.60455917003856,47.79878234863281,0.370433,9762.46105571,-0.00438436,0.737658,7738.22333782,19.8158,-4.00427,-0.00390577,16055.9,0.000334621,1.07004e+06,15821.8,-24273.3,345000,80519.4784243079,50.7673,0.000118423,5.10703,9.61232e-05,-1.43894,-48.3905,-0.00530088,137994.0,-0.765566,29375.6,94.87981928201043,116.473
0.396538,155425.0,29466.9,5265000,103.07361039899115,-38634.6,1.21833e+07,77904.7,472.784423828125,2.0,-29613.8,31.53828773596615,69700,-1.01588,345,7.31776,228.7126238879573,47.2784423828125,0.405066,13743.5227826,-0.00441726,0.778689,13008.2354374,20.6689,-4.4216,-0.00389259,16248.1,0.000352812,304890.0,16405.1,-39745.6,346000,80748.41193028785,55.3846,0.00014461,5.84437,0.000119272,-1.66788,-47.3865,-0.00526254,159078.0,-0.59073,29602.4,94.100725753,102.984
0.379303,144363.0,29495.8,5280000,101.45573464799963,-28968.1,1.36418e+07,62696.0,479.7528076171875,2.0,-29798.9,31.65663156793744,69900,-1.04419,346,7.37237,227.4367343259364,47.97528076171875,0.357422,8401.40735776,-0.00443085,0.793744,7777.16722811,19.5668,-4.29733,-0.00390162,16518.2,0.000354448,293738.0,16699.5,-29306.9,347000,80975.5503036988,53.4424,0.000103558,5.44719,8.07675e-05,-0.476429,-43.8942,-0.00529532,144354.0,-0.584507,29845.3,94.32436810999934,98.4893
0.364169,137605.0,29624.8,5295000,101.86083143998985,-17045.6,1.66826e+07,2934.12,482.47857666015625,2.0,-29856.2,32.01984609001374,70100,-0.966854,347,7.46916,227.9095291350095,48.247859954833984,0.371836,9081.78157064,-0.00438411,0.74246,10181.0533672,19.6288,-4.35224,-0.00393881,15768.5,0.000322534,1.15441e+06,16105.6,-18008.1,348000,81203.27082493082,52.7722,0.000122768,5.74323,8.42318e-05,-1.26407,-45.5784,-0.00516307,144532.0,-0.724898,30570.1,94.02885160500591,120.387
0.385084,146558.0,29006.8,5310000,102.03872303600656,-19624.7,1.464e+07,101514.0,480.3050537109375,2.0,-29409.3,31.390223934984533,70300,-1.02162,348,7.41184,227.27112240398128,48.0305061340332,0.357095,11072.0066269,-0.00446172,0.753699,11826.5852502,19.5902,-4.28357,-0.00391678,16330.8,0.000381374,707670.0,16542.7,-19105.4,349000,81430.45646475282,50.4412,0.00012263,5.642,9.98253e-05,-0.725574,-47.2854,-0.00540136,146122.0,-0.645273,29967.0,93.84217543299019,112.901
0.372351,145407.0,29259.6,5325000,101.52572387899272,-26515.2,1.41929e+07,23472.5,476.13006591796875,2.0,-29917.6,31.274539064004784,70500,-1.01573,349,7.32941,226.55943435100198,47.613006591796875,0.364082,14891.5348673,-0.00445317,0.759339,13639.4647924,19.9076,-4.00726,-0.00395364,16034.2,0.000381251,424882.0,16206.6,-27427.8,350000,81657.30209223281,53.7046,0.000103807,5.17632,0.000138019,1.32111,-31.5324,-0.00527953,145481.0,-0.640573,29525.9,93.75917140800448,106.818
0.370031,127721.0,28984.0,5340000,101.82111878899741,-19127.0,1.68288e+07,129996.0,481.88616943359375,2.0,-29266.8,31.53616341203451,70700,-1.03883,350,7.61471,227.40583641703415,48.18861770629883,0.355284,4906.44497048,-0.0044293,0.783498,6480.05259515,19.1299,-4.23601,-0.00392888,16160.4,0.00036274,936986.0,16436.0,-18544.6,351000,81884.46740577683,54.4768,9.99063e-05,6.22659,7.97996e-05,-0.729314,-34.7638,-0.00529656,130397.0,-0.390477,30032.1,94.04855421600223,135.796
