Policy log std Mean,Q Predictions Std,Policy mu Std,Train Time (s),V Predictions Mean,R Predictions Max,QF Loss,Policy mu Min,VF Loss,Q Predictions Mean,AverageReturn_all_test_tasks,Policy Loss,R Predictions Min,(Previous) Eval Time (s),V Predictions Std,Log Pis Mean,Z mean eval,Total Train Time (s),Z variance eval,Policy log std Max,Policy log std Std,Policy mu Mean,V Predictions Min,Sample Time (s),Epoch Time (s),Q Predictions Min,KL Divergence,RF Loss,V Predictions Max,KL Loss,Log Pis Max,Epoch,R Predictions Mean,Number of train steps total,Log Pis Std,Z variance train,AverageReturn_all_train_tasks,Z mean train,Q Predictions Max,Policy log std Min,R Predictions Std,Number of env steps total,Policy mu Max,Number of rollouts total,Log Pis Min
-1.20782,62128.6,5.223,102.29980257600255,32115.3,0.0255288,8.49191e+07,-116.314,1.34446e+07,29968.9,2005.10737656,-30356.2,0.00143579,93.41430108300119,64812.3,17.1059,48.9778,71614.74837843468,7.44824e-06,2.0,1.0709,-1.02749,-8505.81,31.40493367194722,227.11903733095096,-9885.43,128384.8828125,3.11315e+06,429216.0,12838.48828125,59.3762,311,0.0071931,312000,10.5439,8.01982e-06,5382.08551327,1.89667,427922.0,-6.52215,0.00712083,4755000,55.2136,62900,-4.02773
-0.687606,50888.3,4.35147,101.93898146500578,16358.9,0.0287999,6.4473e+07,-46.3797,1.54238e+06,16635.0,-80.8966428603,-16485.5,0.00169111,93.61731819200213,52137.0,17.5318,22.8409,71841.20758055973,6.79444e-06,2.0,0.875933,-0.0157464,-13627.6,31.456430622027256,227.01273027903517,-13578.3,249543.453125,3.41852e+06,381193.0,24954.345703125,51.7129,312,0.0108272,313000,8.9849,9.14969e-06,10642.2795566,36.1511,384962.0,-7.02453,0.00848519,4770000,35.6872,63100,-2.00746
-0.867368,67058.9,5.03059,102.95699613299803,38687.9,0.0268437,6.59526e+07,-45.6944,7.58581e+06,37167.9,6484.98220803,-38442.9,0.0016528,93.06627939199097,70566.1,19.5634,16.4735,72068.9832594128,8.83639e-06,2.0,0.96176,-0.522812,-8166.92,31.59526764806651,227.6185431730555,-8882.13,138366.296875,4.45201e+06,444848.0,13836.6298828125,57.8326,313,0.00800678,314000,9.5319,5.4724e-06,14697.1807212,0.348291,438743.0,-6.54856,0.00664797,4785000,40.9868,63300,-5.31033
-0.828066,55534.5,5.47548,103.83584135300771,22283.1,0.0154719,1.54702e+07,-96.3392,1.83317e+06,21715.5,4122.6164418,-22414.4,0.00145126,93.22561817300448,56457.1,17.8619,1.85653,72297.59808035185,7.70663e-06,2.0,0.985328,-0.909429,-11852.5,31.28128275302879,228.34274227904098,-11827.8,41627.796875,4.0844e+06,435802.0,4162.77978515625,53.5131,314,0.00475895,315000,8.80021,6.23983e-06,23005.2916857,5.49117,438724.0,-8.25998,0.00373147,4800000,28.4708,63500,-1.57382
-0.891589,70600.0,4.44718,103.27070349401038,31795.9,0.00490519,1.95355e+07,-52.1046,4.09741e+06,31123.0,659.788587068,-32115.6,0.00139276,93.49974433300667,72518.9,15.9722,9.54086,72526.54536689392,9.40422e-06,2.0,0.743202,-0.414235,-9018.84,31.546799180097878,228.31724700711493,-8850.48,6967.6572265625,5.26095e+06,507338.0,696.7657470703125,56.2047,315,0.00292801,316000,8.82554,7.64768e-06,16941.48625,0.31293,499146.0,-6.39605,0.000865081,4815000,75.6477,63700,-4.35451
-1.00806,56222.4,6.11991,103.22077548100788,30193.7,0.00393663,3.42564e+07,-126.99,3.9139e+06,29919.0,18337.3562336,-30475.7,0.00118825,94.13261114100169,56907.7,18.9809,3.78177,72755.8747796559,8.36212e-06,2.0,1.07927,-1.41633,-5676.71,31.704025871964404,229.05741249397397,-5342.31,2516.287109375,3.86513e+06,432565.0,251.6287078857422,58.04,316,0.00235387,317000,11.5435,7.39069e-06,21601.3532008,0.866338,438019.0,-7.07218,0.000637458,4830000,41.7333,63900,-3.83555
-1.06161,66780.4,8.02959,103.87835694599198,39298.6,0.00397787,8.3313e+07,-96.3561,5.48321e+06,38883.8,-20.6548870812,-39586.1,0.00101373,94.40688973299984,67116.5,22.2947,1.02207,72985.59007526893,2.59559e-07,2.0,1.32296,-0.506384,-6282.18,31.92610287303978,230.2113495520316,-6033.79,1308.5838623046875,5.3223e+06,376168.0,130.85838317871094,53.6478,317,0.00227091,318000,11.4219,3.37067e-06,-77.6025884265,0.232383,378249.0,-9.268,0.00071858,4845000,58.6777,64100,-7.37363
-0.753939,63653.5,27.4995,103.69903180899564,55448.1,0.0226428,1.3913e+08,-152.043,1.31898e+07,56693.1,-81.5952179521,-56260.3,0.00165696,93.91325226100162,62451.5,41.257,2.84267,73214.45621765892,6.15233e-07,2.0,2.83282,3.19854,-4550.59,31.44624832899717,229.05853239899443,-11461.7,7233.34765625,5.90467e+06,255179.0,723.3347778320312,96.7469,318,0.010633,319000,10.834,2.88811e-07,-82.4456342223,17.1122,258416.0,-20.0,0.00539977,4860000,114.933,64300,-1.09757
-1.08025,17514.0,3.00931,103.03731637299643,4968.77,0.0138026,8.06092e+06,-57.6813,452482.0,5085.8,-77.0551515975,-5078.12,0.000326615,93.723138344998,17626.4,10.2389,2.6052,73442.94338144889,7.6833e-07,2.0,0.644489,0.451101,-9120.42,31.67347189701104,228.43392661500548,-5588.64,2931.442626953125,1.4909e+06,107659.0,293.1442565917969,56.142,319,0.005196,320000,6.47929,1.7298e-06,-75.1856459296,5.65904,105597.0,-18.3071,0.00336655,4875000,46.488,64500,-3.25739
-1.30004,16939.8,3.56959,103.71147607300372,6965.83,0.023111,7.82563e+06,-77.8699,392623.0,7220.2,-69.3831910536,-7140.93,0.000885136,93.77943400600634,16811.8,10.9308,2.591,73671.60949338597,6.5798e-07,2.0,0.79327,0.456903,-546.406,31.569162440035143,229.0600725190452,-501.363,5697.20751953125,3.29463e+06,107686.0,569.7207641601562,78.7262,320,0.00692716,321000,7.60037,6.22532e-07,-70.7233488433,4.21013,110115.0,-17.616,0.00559165,4890000,46.7634,64700,-3.77793
-1.16778,9122.55,2.50372,102.79230815300252,4989.2,0.0207629,1.0869e+07,-23.4043,278605.0,5244.5,-65.8943943749,-5162.09,0.00157663,93.38801797899941,8753.69,8.85862,2.9069,73899.54582002902,7.3484e-07,2.0,0.659903,0.1771,-738.105,31.521662981031113,227.70198911303305,-82.0983,4440.3388671875,3.04675e+06,55726.3,444.0339050292969,52.0715,321,0.00639047,322000,5.68752,1.33962e-06,-68.2591746604,4.5017,59818.9,-7.58174,0.00482087,4905000,39.4309,64900,-4.07805
-1.22513,6234.26,2.45084,103.3199941500061,6847.89,0.0206334,8.72958e+06,-31.7536,568909.0,6721.05,-52.7124279901,-6654.79,0.00191837,93.62447729300766,6670.68,10.5549,3.24689,74127.60449324505,1.03525e-06,2.0,0.757387,-0.0550403,812.366,31.560596725001233,228.505068168015,1499.6,5165.623046875,3.01365e+06,40083.9,516.5623168945312,72.4342,322,0.0061141,323000,5.13812,7.20491e-07,-54.5851561469,3.33371,40307.2,-8.83978,0.00522414,4920000,18.8319,65100,-3.95499
-1.02322,1360.03,2.36724,103.73236056500173,7259.47,0.0143367,6.76873e+06,-11.164,114847.0,7212.81,-68.2344231678,-7245.02,0.000687874,93.18087368599663,1395.09,10.2523,3.08232,74356.12306350896,7.91378e-07,2.0,0.479155,-0.252033,1897.85,31.496127821912523,228.40936207291088,2156.73,3579.51806640625,813232.0,12140.0,357.9518127441406,35.8743,323,0.00406518,324000,4.33553,1.29091e-06,-69.6688214908,3.65619,12012.9,-2.18933,0.00298123,4935000,14.7436,65300,-8.66881
-0.833027,1955.66,3.14132,103.91394966100052,11311.5,0.0200687,7.97903e+06,-30.365,168498.0,11226.0,-77.8438913863,-11294.0,0.000615334,93.29256630800955,1904.67,10.9342,2.5435,74584.41877965996,9.40477e-07,2.0,0.616843,-0.524504,4305.09,31.439344524987973,228.64586049399804,2856.03,6868.09033203125,2.27384e+06,17628.4,686.8090209960938,37.1982,324,0.0049793,325000,6.26583,2.69421e-06,-76.6766178657,6.7469,18872.8,-2.27946,0.00523479,4950000,7.98324,65500,-3.38746
-0.949341,3125.23,2.48217,103.15780260598694,13908.0,0.0124205,6.12779e+06,-68.198,183228.0,13815.9,-73.6136162192,-13936.5,0.00170694,92.9446053589927,3151.14,9.66596,3.00307,74811.66679179895,1.0722e-06,2.0,0.470826,-0.0543528,2889.95,31.331758141008322,227.43416610598797,1626.62,5815.33203125,2.04458e+06,22547.2,581.533203125,45.3015,325,0.0053,326000,4.81437,8.64421e-07,-66.8729322246,4.52181,23559.6,-4.93308,0.00314775,4965000,9.56007,65700,-3.20981
-1.41652,2925.59,2.09973,103.52048345499497,14427.7,0.0139689,8.07741e+06,-7.26525,167253.0,14316.2,-67.8753389193,-14488.1,0.00177236,92.76085570700525,2842.36,9.55481,3.96434,75039.73265584899,2.30772e-06,1.70101,0.704483,-0.527401,2866.03,31.28723819104198,227.5685773530422,3227.71,4901.36474609375,1.14066e+06,23735.5,490.136474609375,39.1474,326,0.00459791,327000,4.2632,1.2228e-06,-66.4239027445,5.149,24189.6,-4.53058,0.00279921,4980000,12.7905,65900,-2.96623
-1.94586,3071.33,2.0462,102.46883137300028,16316.7,0.017197,9.44108e+06,-11.2272,158411.0,16080.8,-68.9288969093,-16248.5,0.00140747,93.26113426301163,2967.85,10.8395,5.81897,75267.04279265001,2.29713e-06,2.0,1.08441,-0.700879,-1219.87,31.451177413982805,227.18114304999472,203.342,6273.96435546875,2.35084e+06,28044.2,627.3964233398438,50.2668,327,0.00489202,328000,4.64,1.90948e-06,-68.7249837878,6.8831,27172.3,-7.46334,0.00450413,4995000,19.9916,66100,-1.98115
-1.91104,2739.64,2.19713,102.35191465099342,17676.6,0.0104765,9.04718e+06,-10.0989,154807.0,17337.4,-68.1044700546,-17585.7,0.00209511,93.39252831900376,2526.85,11.6934,5.50678,75494.63143736907,7.79476e-07,1.88602,1.19644,-0.522318,636.159,31.643709020034294,227.38815199003147,1130.14,4181.4775390625,834464.0,29425.4,418.14776611328125,46.1825,328,0.00380436,329000,4.75279,2.46887e-06,-68.1541227966,5.82708,29007.3,-6.75844,0.0018336,5010000,12.9142,66300,-0.857872
-2.11582,3765.87,2.69682,104.11317020800197,19661.9,0.00714826,1.19059e+07,-84.0071,181973.0,19354.1,-59.7562615124,-19589.5,0.00204773,93.59547808699426,3510.35,11.4777,6.21005,75724.27762126506,3.94568e-07,2.0,1.17978,-0.693489,-2093.93,31.657417854992673,229.3660661499889,-1300.52,4059.048828125,313277.0,37508.0,405.9048767089844,36.0226,329,0.00358703,330000,4.76919,6.32984e-07,-56.0876646867,6.19463,35495.2,-6.25016,0.000997886,5025000,27.0869,66500,-0.602894
-2.19324,4970.38,2.54526,104.33625258901156,21709.0,0.00807869,1.26234e+07,-94.0807,282675.0,21209.3,-35.0260467424,-21591.3,0.00223861,93.87841921800282,4728.75,11.5944,7.34617,75954.69367479508,2.20515e-07,2.0,1.08856,-0.627492,-17517.0,31.72218794503715,229.93685975205153,-15617.8,4301.435546875,540284.0,50999.9,430.1435546875,50.501,330,0.00380529,331000,3.90011,2.37314e-07,-34.5400273536,6.14425,48104.5,-5.7384,0.0012685,5040000,13.7028,66700,-2.81645
-2.05688,6381.77,2.67561,104.40368810799555,24154.1,0.00401915,1.41574e+07,-49.9229,317769.0,23555.4,-27.9685362754,-23993.2,0.00219323,94.36026169398974,6223.65,12.8692,7.7505,76185.40373914712,2.75709e-07,2.0,1.12365,-0.91689,-10809.7,32.13182759704068,230.89577739902597,-8894.77,4754.58154296875,6977.1,53698.5,475.4581604003906,52.2046,331,0.00330844,332000,4.98027,1.41447e-07,-27.7294317639,6.56334,50568.4,-7.94116,0.000355352,5055000,19.1661,66900,-1.12309
-2.16769,8663.03,3.00662,103.76621787100157,24239.7,0.00784355,1.24137e+07,-19.6506,323484.0,23759.6,-27.3412983546,-24186.6,0.00136853,94.17651992400351,8587.87,14.5568,8.51266,76415.8795448811,1.47182e-07,2.0,1.29588,-0.677413,-18191.4,31.863900469979853,229.80663826498494,-14909.8,4853.88623046875,1.09704e+06,61548.2,485.3886413574219,62.9021,332,0.00308171,333000,6.22977,1.95621e-07,-27.569069605,7.86983,59924.4,-12.4489,0.00152328,5070000,33.7736,67100,1.06642
-2.16268,10371.8,3.75251,103.81667628898867,27479.8,0.011053,1.82824e+07,-23.8752,319743.0,27094.8,-32.1286307636,-27640.8,0.00180158,94.8486267140106,10320.4,15.2967,9.27813,76645.45738074415,1.09703e-07,2.0,1.40793,-0.916253,-29660.4,31.86299062904436,230.52829363204364,-24676.5,5968.7216796875,1.96344e+06,82880.7,596.8721923828125,50.085,333,0.00346066,334000,5.95837,2.1467e-07,-32.3297075785,7.20018,75341.6,-9.95548,0.00224498,5085000,71.2982,67300,1.37534
-1.83861,12428.0,4.9487,104.194439289,30926.6,0.00484161,1.95636e+07,-32.1,382381.0,30556.7,-32.1324846808,-31191.3,0.00153377,93.90041262299928,12344.6,15.8572,9.30387,76875.74468029418,1.16984e-07,2.0,1.52524,-0.397433,-24585.7,31.843096118042013,229.9379480300413,-21787.1,6372.3876953125,194127.0,94416.5,637.23876953125,44.4541,334,0.00269966,335000,7.31318,1.16335e-07,-33.3990160953,8.81553,90533.3,-5.94782,0.000645301,5100000,87.8407,67500,-5.21661
-1.67508,14311.6,5.83756,104.19912851799745,35082.0,0.00393909,1.62038e+07,-133.663,271995.0,34058.7,-32.8299796714,-34953.4,0.00132227,94.2522050980042,14289.7,21.5988,9.64952,77105.64721555513,1.40045e-07,2.0,1.36349,1.79429,-20288.5,31.795983910982613,230.24731752698426,-21615.4,7122.0517578125,735447.0,88654.3,712.2052001953125,46.4709,335,0.00247666,336000,7.02227,1.44853e-07,-33.0100614777,8.88982,89074.0,-6.60665,0.000469545,5115000,122.481,67700,-0.503119
-1.62162,16684.0,7.56407,104.38948370899016,38998.5,0.00386815,2.63669e+07,-210.404,298263.0,37807.4,-35.4126882221,-38863.3,0.00125486,93.91074540599948,16673.5,22.4851,9.20628,77335.61502791011,1.32164e-07,2.0,1.55238,1.65068,-36095.7,31.58633950598596,229.8865686209756,-33128.6,7247.69970703125,285303.0,104288.0,724.7699584960938,44.0437,336,0.00235579,337000,6.98306,1.60081e-07,-36.2423578218,9.44936,97925.3,-5.65763,0.000439418,5130000,122.399,67900,0.243617
-1.45665,18048.8,7.57937,104.23128378699766,40231.5,0.00317971,2.70587e+07,-229.585,679154.0,40042.1,-33.9927054585,-40866.1,0.00121232,93.99449670899776,18055.4,23.0906,9.76005,77565.56285808512,2.82935e-07,2.0,1.49053,1.80615,-61746.0,31.868841502990108,230.09462199898553,-49793.1,7860.5517578125,198422.0,108369.0,786.05517578125,46.6215,337,0.00224424,338000,7.05062,1.02166e-07,-34.4226847129,9.99493,108559.0,-4.77589,0.000402185,5145000,124.468,68100,1.49915
-1.34267,20782.3,9.16766,103.64679480199993,44844.5,0.00309418,5.65506e+07,-286.067,277432.0,44161.5,-34.4680267513,-44921.8,0.00148208,93.85020599300333,20712.9,24.0409,9.73196,77795.05674207502,3.80844e-07,2.0,1.51555,1.73568,-59345.7,31.85096459390479,229.34796538890805,-55738.7,8226.2392578125,19036.8,119257.0,822.6239624023438,44.958,338,0.00227656,339000,7.72273,1.59258e-07,-36.8606538517,9.88243,118858.0,-5.14932,0.000285564,5160000,132.679,68300,-0.500111
-1.27224,23518.7,7.4686,103.60753888300678,51024.4,0.00325853,3.75784e+07,-157.191,348166.0,49685.6,-33.4330540858,-50822.7,0.00149092,93.99853948398959,23450.1,25.0197,10.4254,78024.34858668408,4.4624e-07,2.0,1.48677,1.9694,-40385.7,31.69841262702539,229.30449099402176,-41068.5,8846.9599609375,122133.0,127838.0,884.6959838867188,50.1418,339,0.00234927,340000,7.17175,3.82757e-07,-35.4295341838,10.6692,130142.0,-6.02995,0.000335015,5175000,176.619,68500,1.77354
-1.28747,24188.3,8.54996,103.53306311600318,53582.6,0.00325211,4.27967e+07,-297.637,570761.0,52420.5,-34.0060194522,-53132.7,0.0013791,93.98834853399603,24225.6,24.6489,10.4404,78253.45252531205,7.29958e-07,2.0,1.45706,1.62446,-69700.3,31.844926407997264,229.36633805799647,-63559.9,8685.490234375,347700.0,134858.0,868.5490112304688,46.7319,340,0.00239518,341000,7.19898,3.53095e-07,-35.6288860488,10.338,134162.0,-5.7975,0.000360916,5190000,165.062,68700,2.04605
-1.35372,26841.7,9.38028,103.54189565801062,59375.1,0.00330887,7.25571e+07,-261.393,729270.0,57942.5,-40.933706882,-58746.8,0.0015217,93.72902732799412,26804.8,25.5135,10.3494,78483.40731846003,8.15822e-07,2.0,1.49861,1.50154,-50349.1,31.974581545990077,229.2455045319948,-50895.6,9503.7861328125,272410.0,149231.0,950.3786010742188,50.3518,341,0.00244902,342000,7.78957,1.1043e-06,-42.7953560131,11.0131,152401.0,-5.74477,0.000338159,5205000,145.807,68900,0.798383
-1.34888,28210.2,9.48086,104.32949312699202,61076.0,0.00366048,5.88001e+07,-252.962,437097.0,60217.2,-39.492242788,-61307.2,0.00115439,94.4406940399931,28094.0,26.4412,10.3646,78714.55123354404,1.72028e-06,2.0,1.41694,1.41159,-55853.4,31.78604127303697,230.5562284400221,-54727.6,9264.7294921875,1.09889e+06,154673.0,926.4729614257812,55.0246,342,0.00233753,343000,7.48349,7.28469e-07,-42.5832628492,10.4109,156954.0,-6.00809,0.000411665,5220000,164.975,69100,0.511916
-1.35839,28629.0,8.99982,103.90267207700526,65651.6,0.00310042,6.18349e+07,-221.561,483498.0,64685.9,-38.901727125,-65955.5,0.00134342,95.03098394699919,28627.2,26.6099,10.454,78945.16427309511,8.50108e-07,2.0,1.39698,1.96915,-44552.4,32.10280811104167,231.03646413504612,-43986.5,9981.2890625,274932.0,166772.0,998.12890625,51.6851,343,0.0020819,344000,7.65287,6.95827e-07,-39.4114069715,11.2119,164683.0,-5.59965,0.00030674,5235000,192.581,69300,2.28674
-1.3781,29819.3,8.31782,103.08569170400733,70032.6,0.0032436,5.7198e+07,-208.544,569253.0,68063.1,-32.4177990505,-69536.9,0.00121018,94.61004630901152,29855.1,25.4596,11.1074,79174.84269421511,8.24529e-07,2.0,1.42224,1.55175,-46201.8,31.942585446988232,229.6383234600071,-46323.9,10003.107421875,620644.0,171084.0,1000.3107299804688,48.939,344,0.00225355,345000,7.50251,5.43803e-07,-36.6208879763,10.9282,169448.0,-5.69466,0.000317608,5250000,162.824,69500,-2.56694
-1.10904,51971.2,12.6324,104.47280537200277,56700.8,0.00596234,5.71229e+07,-188.133,917236.0,56288.3,-41.9085961055,-56746.8,0.00121693,94.65304264100268,52639.0,30.8949,10.7053,79405.64572763309,3.47106e-07,2.0,1.66989,1.95617,-136692.0,32.129938945989124,231.25578695899458,-124881.0,15526.265625,263701.0,170805.0,1552.6265869140625,56.4845,345,0.00251561,346000,8.94783,3.76795e-09,-42.2184495499,22.8716,171839.0,-6.0604,0.000908836,5265000,148.324,69700,0.0435516
-1.36318,34264.5,8.94468,104.3273099729995,73393.8,0.00350526,1.24979e+08,-165.36,774192.0,72811.8,-40.8339759745,-73883.2,0.00164345,94.20235431700712,34187.0,26.1208,11.0407,79636.38214317009,6.57102e-08,2.0,1.41506,1.63533,-56766.6,31.885239139024634,230.41490342903126,-55355.3,10352.9541015625,5795.57,176275.0,1035.29541015625,46.941,346,0.00239451,347000,7.99525,3.26839e-07,-42.4302361868,11.1999,175898.0,-5.80156,0.000321627,5280000,238.135,69900,-0.242109
-1.33215,37732.0,9.06699,104.35171245099627,68823.0,0.00331213,6.55446e+07,-161.145,799756.0,67985.2,-40.6175597179,-69405.0,0.0015814,94.52654866100056,37977.1,26.9523,11.2426,79867.17249393913,8.24166e-08,2.0,1.42703,1.38346,-85101.8,32.03753971203696,230.9158008240338,-80038.6,10915.076171875,113478.0,179519.0,1091.5076904296875,50.7105,347,0.00242947,348000,7.18835,8.84237e-08,-40.7990003748,11.0132,180918.0,-5.39535,0.00027697,5295000,162.802,70100,0.272507
-1.42749,40271.1,8.4529,104.8921612569975,73347.4,0.00355283,1.14625e+08,-156.451,1.85116e+06,71391.9,-44.9351677793,-72296.2,0.0011334,94.40344321499288,40554.7,25.7498,10.2977,80097.8321666361,3.91746e-08,2.0,1.38632,1.26148,-65098.3,31.774980860980577,231.07058533297095,-65367.8,11335.37109375,94694.5,182159.0,1133.537109375,55.5919,348,0.00237067,349000,8.02201,9.89753e-08,-44.2636436938,11.1442,184154.0,-5.67123,0.00047636,5310000,173.275,70300,2.41863
-1.38762,40202.3,8.09136,103.45922169199912,74117.5,0.00376249,7.99158e+07,-180.561,4.54701e+06,74083.6,-43.962171347,-76102.4,0.00103298,93.9953509390034,40423.2,26.8446,11.2174,80326.91624813611,1.54528e-08,2.0,1.44098,1.19728,-91178.9,31.69798665502458,229.1525592860271,-78997.8,11342.29296875,124223.0,200919.0,1134.2293701171875,46.0163,349,0.00246255,350000,7.05462,2.34461e-08,-43.743917239,10.2456,202489.0,-6.09578,0.000469895,5325000,148.771,70500,2.28168
-1.4155,37819.0,8.21949,103.40481420200376,77020.2,0.0037561,1.34481e+08,-149.564,635893.0,75832.1,-47.1024413891,-76683.3,0.00113034,93.92976005899254,37963.8,26.457,10.4001,80556.26471304306,4.47567e-09,2.0,1.46384,0.915667,-44939.6,31.74101478094235,229.07558904193866,-45642.0,10234.45703125,381148.0,190574.0,1023.4457397460938,57.4448,350,0.00254247,351000,7.49265,1.23849e-08,-46.0121224803,11.55,191979.0,-7.46117,0.00046945,5340000,247.661,70700,1.30199
-1.33387,36679.3,8.46664,103.75595406899811,84426.7,0.00427996,1.42139e+08,-129.723,2.80631e+06,84000.2,-42.0734509137,-85948.2,0.00196006,94.20481606399699,36610.8,27.7101,10.9507,80785.68755408011,4.08046e-09,2.0,1.47551,1.19753,-35312.1,31.644471415056614,229.6052415480517,-35047.2,10541.970703125,3052.31,203730.0,1054.1971435546875,58.8473,351,0.00287197,352000,7.16017,5.23629e-09,-41.1769923036,10.6075,206270.0,-6.27416,0.000379657,5355000,129.76,70900,1.91616
-1.3832,38101.9,8.53305,105.09768937999615,87518.8,0.00361015,1.06236e+08,-167.511,2.55767e+06,87185.8,-39.762090797,-88874.6,0.00158944,94.02555777299858,38160.2,27.0624,10.8894,81016.80596778615,5.7126e-09,2.0,1.58866,0.824123,-59769.5,31.633498881055857,230.7567460340506,-57118.1,10351.08203125,11505.9,207684.0,1035.1082763671875,61.0428,352,0.00262264,353000,7.48522,5.6151e-09,-39.4584817256,11.2597,208290.0,-7.02325,0.000314341,5370000,201.735,71100,2.6103
-1.47803,38948.9,8.03858,103.84603754899581,90662.1,0.00327003,1.14602e+08,-163.446,766322.0,88287.5,-44.1356263658,-90245.2,0.00186917,94.3896598549909,39241.0,27.0069,10.9798,81246.35568000907,6.06827e-09,2.0,1.55985,0.50244,-94703.4,31.763350152934436,229.99904755692114,-83537.4,10107.4931640625,33470.3,210747.0,1010.7493286132812,57.7073,353,0.00261824,354000,7.59196,7.42283e-09,-42.5239820184,10.6862,211162.0,-6.80237,0.000207084,5385000,124.268,71300,-0.115474
-1.35984,40756.9,8.06644,102.59857099899091,91798.1,0.00342491,1.15517e+08,-104.992,842310.0,90916.7,-47.0900213136,-91981.9,0.00163758,93.94332801699056,40529.4,27.0902,11.1867,81474.14696323697,5.78864e-09,2.0,1.57839,0.567063,-51058.6,31.712472961924504,228.25437197790598,-51496.6,9949.458984375,2756.45,217157.0,994.9459228515625,65.5697,354,0.00262351,355000,7.57436,5.82829e-09,-46.1195334787,11.2247,215469.0,-8.32228,0.00028488,5400000,109.359,71500,2.79339
