QF Loss,Number of train steps total,Q Predictions Max,AverageReturn_all_train_tasks,Log Pis Std,Z mean train,R Predictions Min,Z variance train,VF Loss,Policy log std Max,Policy log std Std,RF Loss,Total Train Time (s),Policy log std Min,Epoch,V Predictions Std,Epoch Time (s),Number of rollouts total,KL Loss,Policy mu Max,Q Predictions Std,V Predictions Min,Q Predictions Mean,Policy mu Std,Q Predictions Min,Log Pis Mean,Policy Loss,(Previous) Eval Time (s),R Predictions Max,Log Pis Max,V Predictions Mean,Z mean eval,R Predictions Std,V Predictions Max,Policy mu Min,R Predictions Mean,KL Divergence,Number of env steps total,Train Time (s),Policy log std Mean,Sample Time (s),Log Pis Min,Policy mu Mean,Z variance eval,AverageReturn_all_test_tasks
1.72586e+09,261000,507342.0,124852.085694,9.55025,1.13441,7.16462e-05,2.95884e-08,1.86734e+06,2.0,2.48112,35479.8,60688.054342511685,-6.93141,260,153656.0,230.30233057399892,52700,151.74893188476562,204.17,153974.0,4473.31,314069.0,30.3743,5655.92,29.0923,-317131.0,93.50894554000115,0.00126156,54.3078,317438.0,1.19819,0.000167096,507755.0,-151.114,0.00101686,1517.4892578125,3990000,105.26850639699842,-1.33399,31.524878636999347,6.7871,3.92597,1.82529e-08,128294.854846
1.57063e+09,262000,505390.0,116234.457026,9.62777,1.18629,7.28765e-05,7.35549e-09,7.02465e+06,2.0,2.38045,40492.1,60919.019641243714,-6.65045,261,152877.0,230.67641530504625,52900,154.6305389404297,179.021,153449.0,5046.29,320446.0,26.8129,5741.98,29.8005,-325326.0,93.44737830300437,0.00144442,54.8151,323268.0,1.20594,0.000167703,505304.0,-168.946,0.00100274,1546.305419921875,4005000,105.52644381800201,-1.31192,31.70259318403987,4.04607,5.28086,7.5043e-08,117111.308675
1.86374e+09,263000,508401.0,120137.817586,10.0874,1.36039,0.000146521,5.9992e-07,6.41718e+06,2.0,2.39174,67880.8,61149.371978357696,-7.18978,262,153788.0,230.7016228529901,53100,151.55096435546875,198.691,154167.0,-493.111,321114.0,26.9608,1099.25,28.1185,-324595.0,93.73761276899313,0.00126031,55.7374,326621.0,1.18147,0.000176992,512766.0,-210.443,0.0010056,1515.5096435546875,4020000,105.16217074800079,-1.55833,31.801839335996192,3.75375,3.1321,1.39735e-07,114675.230258
1.20365e+09,264000,513148.0,121904.404008,9.40876,1.17771,0.000148783,7.54878e-09,1.69409e+06,2.0,2.44212,35745.2,61379.70277366374,-6.20684,263,154524.0,230.12843128402892,53300,153.11766052246094,169.373,154522.0,348.576,322375.0,27.473,1144.32,30.8862,-325921.0,93.3905949369946,0.00119832,54.2091,325562.0,1.29714,0.000134064,512968.0,-152.03,0.00102614,1531.176513671875,4035000,105.10150941299798,-1.05738,31.636326934036333,7.75218,5.50182,1.46341e-08,134381.977402
1.36206e+09,265000,517293.0,121349.499314,9.78405,1.22513,0.000175287,1.24023e-08,2.36195e+06,2.0,2.51474,22839.9,61610.406092207755,-6.63784,264,154583.0,230.6484053770182,53500,148.9613494873047,210.127,154870.0,3434.89,321354.0,30.7074,1011.06,29.664,-326127.0,93.59502882800007,0.00126098,54.0078,325370.0,1.15089,0.000137798,517008.0,-200.052,0.00103867,1489.6134033203125,4050000,105.27723752699967,-1.2445,31.77613902201847,5.47762,5.40891,7.9232e-09,114961.288619
1.29175e+09,266000,519811.0,124920.068454,9.47171,1.16493,0.000121922,1.91434e-08,7.04018e+06,2.0,2.4429,32585.4,61840.61447862674,-8.48824,265,154998.0,230.48477674299647,53700,148.66653442382812,176.355,155125.0,-537.219,326409.0,28.9333,1219.65,31.2307,-331622.0,93.65222429400455,0.00123308,56.5524,329294.0,1.15218,0.000159856,518007.0,-118.675,0.00103186,1486.665283203125,4065000,105.11248053300369,-1.03823,31.72007191598823,7.72293,6.04393,1.3526e-07,119567.710684
1.46585e+09,267000,510259.0,119608.717045,9.60356,1.16186,0.000262956,1.58492e-06,2.27776e+06,2.0,2.39329,29439.9,62071.62025544573,-5.98868,266,155881.0,230.83328337199055,53900,148.25047302246094,199.411,156931.0,607.656,322440.0,29.886,885.091,28.9851,-326028.0,93.37748889700015,0.00128661,56.1753,325894.0,1.17336,0.000122228,508431.0,-181.234,0.00103966,1482.504638671875,4080000,105.73840347999794,-1.26838,31.717390994992456,1.93069,6.21721,6.39328e-07,131763.593676
1.18503e+09,268000,529485.0,125028.714524,9.66175,1.1322,0.000201521,3.01066e-06,2.53821e+06,2.0,2.4101,52233.8,62302.19579719768,-6.09907,267,157143.0,230.4593179699732,54100,143.77630615234375,200.553,156954.0,-839.826,317882.0,25.7033,1300.61,29.631,-322160.0,93.55266621999908,0.00125979,56.0558,321899.0,1.1332,0.000151132,528311.0,-135.718,0.00104087,1437.7630615234375,4095000,105.39018438099447,-1.26819,31.516467368979647,5.51439,5.77826,4.0675e-06,129962.371149
1.32224e+09,269000,522765.0,111275.855802,9.4039,1.13366,0.000158592,0.000297135,3.35598e+06,2.0,2.38051,163588.0,62532.49251299866,-7.13957,268,154133.0,230.71685986196826,54300,141.63697814941406,258.627,154865.0,1853.64,327429.0,28.9287,2542.41,30.6172,-330813.0,93.67105872499815,0.00125361,58.4625,329639.0,1.16118,0.000167186,516938.0,-150.413,0.00103125,1416.3697509765625,4110000,105.29525493399706,-1.122,31.750546202973055,0.164149,8.15423,2.21618e-06,108581.242299
1.09558e+09,270000,510243.0,90786.0338148,9.49521,1.11945,0.000425596,4.8857e-06,5.67223e+06,2.0,2.45962,182559.0,62762.69884366565,-8.53893,269,155045.0,230.03581520399166,54500,139.67051696777344,168.26,156042.0,1943.91,322173.0,25.6202,1851.28,28.4106,-327185.0,93.2529816919996,0.00142088,59.1174,325366.0,1.0838,0.000147815,507201.0,-122.466,0.00106657,1396.7052001953125,4125000,105.087418136005,-1.55523,31.695415375987068,6.24966,3.56579,0.000615724,111508.32836
1.59874e+09,271000,531253.0,105982.402486,9.35685,1.13798,0.000277149,0.000224295,5.08114e+06,2.0,2.46686,37682.2,62993.374722657645,-6.57456,270,152928.0,230.71537509800692,54700,129.3970489501953,229.104,153282.0,1346.96,319649.0,27.9177,1920.39,28.5643,-324542.0,93.42534290599724,0.00146838,57.531,322855.0,1.16636,0.000159596,529921.0,-139.801,0.00111209,1293.970458984375,4140000,105.60073211399867,-1.46383,31.689300078011,7.51399,3.66194,0.000128252,107255.876509
1.32512e+09,272000,520948.0,109803.789763,9.50694,1.15923,0.000292769,0.000146218,3.34745e+06,2.0,2.38674,36889.3,63223.66380881263,-6.39732,271,158172.0,230.05955442196864,54900,132.4263916015625,303.515,157992.0,2364.76,319640.0,29.1196,3082.78,29.5179,-323521.0,93.387934528997,0.00136521,53.5055,324254.0,1.12408,0.000175674,521729.0,-185.41,0.00110316,1324.263916015625,4155000,105.25924875999772,-1.40631,31.41237113297393,1.78758,3.15273,0.000340685,101849.608468
1.02684e+09,273000,520048.0,127746.069138,9.36727,1.13297,0.00022091,0.000679729,1.88736e+06,2.0,2.44858,84306.3,63453.90724543365,-7.69727,272,160840.0,230.61823070902756,55100,134.32505798339844,243.084,160539.0,-265.831,311215.0,33.7891,1432.26,29.4751,-314746.0,93.61954977700225,0.00123412,55.6457,314383.0,1.14178,0.000175956,518687.0,-250.101,0.00102346,1343.25048828125,4170000,105.37289136699837,-1.31064,31.625789565026935,7.85653,3.49116,0.000700941,125658.988552
1.26961e+09,274000,510203.0,122884.854584,9.53831,1.10518,0.000205304,0.00046872,2.82005e+06,2.0,2.29899,65539.1,63684.20373420166,-8.01283,273,153567.0,230.30071875001158,55300,130.45127868652344,231.862,153589.0,2809.02,322282.0,32.5647,2331.79,29.943,-326434.0,93.24701082499814,0.00129378,57.4965,326617.0,1.12569,0.000162183,510044.0,-280.013,0.00105334,1304.5126953125,4185000,105.55961062200367,-1.16265,31.494097303009767,2.22252,6.34343,1.55435e-05,118873.854232
1.91202e+09,275000,509031.0,147520.862097,9.67909,1.1174,0.000186593,3.80732e-06,1.85093e+06,2.0,2.4166,24696.6,63914.949454463655,-7.36633,274,153931.0,230.92213318499125,55500,135.95506286621094,202.377,154164.0,-306.266,327732.0,30.1722,1372.82,28.3705,-331112.0,93.24511772100232,0.00123081,58.3624,331623.0,1.13983,0.000156728,507834.0,-247.587,0.00103258,1359.550537109375,4200000,106.2799154960012,-1.4697,31.397099967987742,5.48572,2.40118,1.61302e-05,142795.318415
1.23073e+09,276000,514520.0,138774.72724,9.57154,1.13902,0.000167383,3.73036e-05,4.87211e+06,2.0,2.35072,23287.3,64146.16138570468,-7.29703,275,159174.0,230.69612484703248,55700,134.24789428710938,204.306,159977.0,2180.45,320299.0,29.7138,2067.64,28.0297,-325316.0,93.07079152299411,0.00131819,63.303,323991.0,1.19241,0.000162595,512910.0,-208.307,0.00102192,1342.4788818359375,4215000,105.95937150299869,-1.48227,31.665961821039673,6.34207,4.87275,1.34078e-08,138903.442699
1.71702e+09,277000,515684.0,136274.388582,9.72931,1.11514,0.000218994,2.75666e-08,3.52375e+06,2.0,2.39914,67319.5,64377.04394875065,-7.8286,276,159308.0,231.01890310197632,55900,137.6139678955078,194.791,159280.0,-299.711,321467.0,28.1773,1546.48,29.0576,-324898.0,93.5884188630007,0.0012455,58.3493,323605.0,1.15946,0.000181225,513333.0,-219.237,0.00105988,1376.1396484375,4230000,105.67796129300405,-1.39085,31.752522945971577,5.2558,3.71852,0.000312721,129154.927145
1.73213e+09,278000,537109.0,133401.442897,9.33385,1.16552,0.00016256,0.000177339,3.8922e+06,2.0,2.40958,20915.8,64608.609537679644,-6.07512,277,157411.0,231.37741811698652,56100,131.35482788085938,189.7,157353.0,-331.424,325533.0,28.8253,1400.77,29.1294,-328829.0,93.45428399600496,0.00127628,53.2034,327739.0,1.18539,0.00017793,538203.0,-238.353,0.00105826,1313.5482177734375,4245000,106.00919033799437,-1.36572,31.91394378298719,6.36368,3.38897,0.000573844,131875.468335
1.17263e+09,279000,540004.0,143502.128058,9.28246,1.1789,0.000202516,2.61304e-07,6.96924e+06,2.0,2.41645,33811.3,64841.61457651964,-6.95106,278,161689.0,232.12943317500321,56300,132.1397705078125,181.571,160892.0,3235.47,322445.0,28.4811,2324.04,29.4694,-326836.0,93.6447870789998,0.00126566,59.5014,328980.0,1.16583,0.0001965,550446.0,-201.74,0.0010464,1321.397705078125,4260000,106.67175169399707,-1.24252,31.81289440200635,6.75937,4.48361,4.45084e-05,149184.926949
1.67178e+09,280000,523595.0,122821.176895,9.69232,1.11513,0.000191421,4.03174e-05,2.88952e+06,2.0,2.29984,25714.9,65074.47460132663,-7.5018,279,160564.0,232.95443972197972,56500,135.49632263183594,208.456,160069.0,2504.86,328672.0,30.4056,3189.88,29.5133,-332167.0,94.5224203109974,0.00134248,58.015,332042.0,1.13952,0.000160627,528959.0,-257.126,0.00104359,1354.963134765625,4275000,106.4360597010018,-1.13132,31.995959709980525,6.65735,6.21163,8.80596e-05,119757.468754
1.27355e+09,281000,516114.0,138205.278347,9.67381,1.10066,0.000217762,7.90476e-05,6.68303e+06,2.0,2.47506,20947.2,65306.654912175654,-7.31908,280,156932.0,232.73396625301393,56700,129.65237426757812,218.933,156844.0,807.406,321934.0,31.0845,1554.73,30.3153,-325847.0,94.43017865999718,0.00143741,60.3092,323978.0,1.0667,0.000170947,514424.0,-224.904,0.00107857,1296.523681640625,4290000,106.49518860300304,-1.29089,31.808598990013706,6.43046,4.28208,1.42776e-05,138212.134061
6.11389e+08,282000,527429.0,127892.222884,9.35277,1.13844,0.000187579,3.76589e-05,2.65462e+06,2.0,2.35443,30424.8,65537.82013339066,-6.55821,281,166934.0,231.5908207330067,56900,135.52403259277344,233.795,166332.0,1598.11,318730.0,31.5793,2295.43,30.4304,-324661.0,93.87901054100075,0.00131541,55.0189,325639.0,1.10114,0.000227884,530622.0,-298.411,0.00103596,1355.240234375,4305000,105.98330202700163,-1.16424,31.728508165004314,4.94179,5.8195,3.57874e-05,126066.596672
1.46885e+09,283000,520962.0,129010.669418,9.49693,1.09225,0.000176373,7.31733e-06,8.40306e+06,2.0,2.35073,29776.7,65769.2498252186,-6.71604,282,162578.0,231.2941208719276,57100,132.8822479248047,231.318,162267.0,2768.41,323731.0,31.1454,2704.48,30.3742,-326240.0,93.45531073999882,0.00124165,56.9538,328764.0,1.10285,0.000156723,524120.0,-309.871,0.00104851,1328.822509765625,4320000,106.21942992298864,-1.19191,31.61938020894013,6.60777,4.9223,0.00017648,124151.777079
1.55e+09,284000,521848.0,128211.578596,9.03204,1.09409,0.000202855,8.44665e-05,3.36679e+06,2.0,2.41521,24566.6,66000.4265653996,-6.9434,283,162498.0,231.02229026197165,57300,130.27474975585938,204.609,162661.0,-409.168,321569.0,30.2118,1614.04,31.1634,-325719.0,93.5932918269973,0.0012223,56.6889,326963.0,1.04734,0.00016002,523682.0,-269.179,0.00105856,1302.7474365234375,4335000,105.92619461999857,-1.05271,31.502803814975778,6.8882,4.36224,6.42991e-08,113009.451282
1.67342e+09,285000,530418.0,127161.18218,9.38315,1.10639,0.000180531,3.17045e-05,1.10454e+07,2.0,2.3664,26971.6,66231.54105245153,-6.39083,284,162833.0,231.3871894479671,57500,131.78839111328125,193.104,162808.0,3905.67,329269.0,29.5357,2367.28,29.7974,-332063.0,93.7493610609963,0.00132372,57.4859,335091.0,1.03604,0.000192901,534964.0,-258.593,0.00106441,1317.8839111328125,4350000,105.99286332100746,-1.21702,31.644965065963333,6.99655,4.521,2.37769e-05,116197.366164
8.50149e+08,286000,530523.0,137041.33181,9.62542,1.17449,7.31857e-05,4.83173e-05,6.84998e+06,2.0,2.36786,29682.0,66462.70059112649,-7.44672,285,160805.0,231.06197793694446,57700,130.52862548828125,196.351,161430.0,386.012,330132.0,27.443,2250.0,29.4793,-335755.0,93.47909245900519,0.00125726,57.2991,333539.0,1.06393,0.000196647,529699.0,-287.015,0.00103859,1305.2862548828125,4365000,105.94641806799336,-1.33537,31.636467409945908,5.41002,2.98469,8.39538e-05,130010.80741
1.81315e+09,287000,534203.0,131358.055784,9.16188,1.14325,0.000172752,3.92321e-05,1.83127e+06,2.0,2.36023,32248.6,66693.94191049153,-6.96531,286,162213.0,231.42250598002283,57900,130.29869079589844,190.062,162852.0,-179.594,334083.0,29.962,1929.79,30.624,-336868.0,93.57872459999635,0.00125897,60.0112,337509.0,1.15214,0.000174163,532625.0,-297.469,0.00104005,1302.98681640625,4380000,106.30296612599341,-1.01986,31.540815254033078,5.44688,6.22878,6.41872e-07,130035.502505
2.4766e+09,288000,549262.0,129484.103155,9.15053,1.50516,0.000162439,0.000185091,2.52538e+06,2.0,2.35451,23875.8,66925.00436622549,-9.87292,287,165947.0,230.99451798998052,58100,133.3529052734375,191.928,166045.0,2947.88,336490.0,29.4398,2572.85,31.1435,-339976.0,93.39967472999706,0.00138627,65.9097,339139.0,1.09114,0.000238562,549074.0,-266.203,0.00106674,1333.529052734375,4395000,105.99257434500032,-1.15219,31.602268914983142,6.54648,5.84159,3.96801e-06,129182.947208
1.66834e+09,289000,541504.0,134714.741374,9.41109,1.13889,0.000137588,5.92454e-05,3.4131e+06,2.0,2.33599,44106.7,67156.06067171451,-6.37107,288,163078.0,231.0194810989924,58300,131.4727783203125,182.224,164108.0,161.217,332183.0,29.8901,1588.72,30.0587,-335880.0,93.46975260399631,0.00135623,53.0189,336917.0,1.14417,0.000200546,542905.0,-247.195,0.00104319,1314.727783203125,4410000,105.82343744000536,-1.151,31.726291054990725,5.62003,5.49887,1.93299e-05,132271.62855
1.2712e+09,290000,535502.0,135275.065552,9.4065,1.1473,0.000204707,3.62318e-05,3.51995e+06,2.0,2.34123,60363.0,67387.2656909745,-7.30153,289,165398.0,231.3108805699885,58500,130.230224609375,204.536,165471.0,-6004.88,328399.0,29.0171,-5151.1,30.5793,-333151.0,93.50966134099872,0.00133295,60.5664,334590.0,1.02464,0.00018445,537495.0,-193.643,0.00107238,1302.30224609375,4425000,106.18489432500792,-1.09897,31.616324903981877,4.42934,5.49214,0.000228145,128854.452202
1.87479e+09,291000,559000.0,128750.067303,9.57323,1.1946,0.000196679,0.000174942,2.91642e+07,2.0,2.4305,28296.7,67618.64903665354,-7.15882,290,163569.0,231.15799228702963,58700,129.8406219482422,217.222,163332.0,-550.916,323035.0,33.6193,1900.76,31.503,-326630.0,93.40540879299806,0.00144556,56.242,331701.0,1.08295,0.00020805,561008.0,-242.375,0.00111221,1298.40625,4440000,106.05960347699875,-0.976476,31.692980017032824,7.39648,6.75766,4.69629e-05,128731.311601
2.44061e+09,292000,553232.0,120183.930969,9.39106,1.20715,0.000179087,0.00014715,2.40023e+06,2.0,2.42271,44512.7,67850.11356916954,-7.06905,291,165167.0,231.38440903194714,58900,128.8961639404297,204.425,165403.0,1495.49,332964.0,29.9342,2285.31,30.2168,-337559.0,93.63321773699136,0.00151907,58.7968,338181.0,1.03876,0.000204555,553001.0,-311.206,0.00105468,1288.9615478515625,4455000,105.98587507600314,-1.23002,31.76531621895265,-0.38055,5.20642,9.96516e-07,122582.198043
1.46475e+09,293000,546225.0,134937.618188,8.96531,1.29184,9.40873e-05,0.000114781,2.09584e+06,2.0,2.44109,42823.2,68081.92148434753,-6.9081,292,163752.0,231.5332239069976,59100,126.72478485107422,227.342,164534.0,-6913.99,334921.0,32.9573,-7070.84,31.1272,-338849.0,93.71514166801353,0.00140038,58.4654,338702.0,1.20145,0.000183764,545002.0,-326.031,0.00109741,1267.247802734375,4470000,105.94986088499718,-1.04408,31.868221353986883,5.21905,6.54306,3.06507e-05,135256.430352
1.00418e+09,294000,544224.0,111746.255025,9.23869,1.34406,0.000232541,1.15526e-05,5.69978e+06,2.0,2.37877,97568.8,68312.55224181755,-8.10403,293,162679.0,231.46907426400867,59300,131.17770385742188,215.79,163130.0,-129.773,337295.0,35.5153,1626.68,31.864,-342664.0,93.99230499600526,0.00160714,61.3842,341057.0,1.10453,0.000218527,545613.0,-324.915,0.00108662,1311.7769775390625,4485000,105.86293425800977,-0.860886,31.613835009993636,2.43063,8.53689,0.000523435,121518.814787
1.79138e+09,295000,542508.0,109818.240448,9.57635,1.1568,6.96722e-05,1.95741e-06,3.44224e+06,2.0,2.54172,42905.4,68543.69753244547,-12.5657,294,159782.0,230.90610129589913,59500,125.25984954833984,187.727,160734.0,1858.05,339004.0,32.8869,1991.87,31.719,-341702.0,93.1563955199963,0.00132368,64.0308,342461.0,1.15288,0.000183226,543638.0,-243.302,0.00107696,1252.5985107421875,4500000,106.06020806600282,-1.1776,31.689497709900024,4.87096,7.36027,0.000221675,113326.129763
1.74528e+09,296000,539714.0,131933.69589,10.3221,1.11754,0.000155856,5.89399e-05,1.10969e+07,2.0,2.42808,43160.1,68774.67415150648,-6.19504,295,162834.0,231.06411355000455,59700,126.8982925415039,235.385,163245.0,-141.402,336042.0,31.9011,1370.35,28.7654,-341047.0,93.39716968100402,0.00125892,58.1891,338218.0,1.18657,0.000197486,539862.0,-316.295,0.00102544,1268.98291015625,4515000,105.9816354830109,-1.59641,31.68530838598963,4.79928,3.41909,0.000501471,131246.974523
1.52377e+09,297000,549786.0,123532.623342,9.15182,1.10572,0.00019227,0.00015819,1.62468e+07,2.0,2.43278,64898.9,69007.33489606743,-8.58683,296,164850.0,231.77298802197038,59900,126.5538101196289,196.167,163695.0,555.42,336015.0,32.2082,1212.41,31.74,-339982.0,93.3126676690008,0.00146324,63.5416,343474.0,1.22265,0.000205387,551514.0,-291.149,0.00105837,1265.5380859375,4530000,106.91001629899256,-0.904184,31.550304053977015,5.15028,8.18023,3.52726e-05,132796.878812
2.17125e+09,298000,548782.0,130379.479814,9.90466,1.07534,0.000133617,5.52146e-05,3.1023e+07,2.0,2.43051,47705.4,69239.14656643049,-8.36324,297,170195.0,232.3446739150677,60100,125.21288299560547,314.835,169759.0,2134.74,328773.0,31.6019,1728.76,28.9088,-331706.0,94.2018732830038,0.00127813,61.2765,336830.0,1.24256,0.000199157,554216.0,-325.939,0.0010433,1252.1287841796875,4545000,106.44730969000375,-1.31902,31.695490942060133,5.23728,6.40788,0.000116193,128130.745329
1.06458e+09,299000,546800.0,134656.573198,9.3152,1.08602,2.52456e-05,5.02159e-05,2.03694e+06,2.0,2.44138,57024.0,69471.00126780654,-6.21233,298,162746.0,231.46700681504444,60300,128.7165985107422,167.674,163174.0,1925.74,337711.0,32.394,1772.48,30.5656,-343271.0,93.67118149199814,0.00127666,57.3939,343575.0,1.19882,0.000192315,549955.0,-283.032,0.00105809,1287.166015625,4560000,106.02527977299178,-1.1593,31.77054555005452,3.86434,6.61679,7.95326e-08,140055.83954
1.7787e+09,300000,544541.0,112281.805832,9.61598,1.25244,0.000110242,0.00015211,1.98327e+06,2.0,2.41067,100228.0,69702.67537989952,-6.31458,299,164768.0,232.11423623898008,60500,126.67595672607422,206.154,164368.0,1841.75,335812.0,31.1003,1826.61,30.25,-339717.0,94.06140580899955,0.00133454,59.2822,339662.0,1.08303,0.000210184,544029.0,-352.719,0.00104109,1266.759521484375,4575000,106.21598198299762,-1.14231,31.836848446982913,7.13234,4.91169,0.0002461,116772.685096
1.59159e+09,301000,552860.0,127610.817264,10.5416,1.07644,0.000255121,4.43667e-05,3.00649e+06,2.0,2.4186,49479.9,69933.83832412357,-8.26686,300,166692.0,230.85243851302948,60700,124.99401092529297,170.883,166754.0,1974.21,335681.0,35.5149,1784.68,28.9542,-340792.0,93.62386950600194,0.00130893,63.0043,341471.0,1.14015,0.000205037,555598.0,-265.922,0.00104044,1249.9400634765625,4590000,105.70365338899137,-1.32882,31.524915618036175,2.19865,4.53908,2.4069e-05,125504.814921
1.02778e+09,302000,553635.0,131872.711419,9.68907,1.1245,0.000255293,2.46437e-07,2.4868e+06,2.0,2.44527,125338.0,70165.30891812152,-7.67833,301,166135.0,231.71669523895252,60900,122.7420425415039,199.159,166880.0,1636.99,338472.0,38.0388,1570.62,30.7946,-342206.0,93.93637314699299,0.00136919,62.6605,342942.0,1.09016,0.000203506,552817.0,-304.334,0.00104859,1227.42041015625,4605000,106.06648033999954,-0.968479,31.71384175195999,1.73551,9.13776,0.000179394,132025.231822
1.07622e+09,303000,556048.0,125347.356467,9.29342,1.26764,0.000212135,0.000130541,1.7524e+07,2.0,2.42299,60204.9,70396.94493714345,-8.37921,302,164853.0,231.2961917209177,61100,127.1969223022461,174.193,164714.0,1495.88,340978.0,37.4005,1771.12,31.3961,-347063.0,93.69272363600612,0.00131061,68.6232,343283.0,1.12194,0.00019542,556569.0,-355.263,0.00101779,1271.96923828125,4620000,106.18076915100391,-0.900075,31.422698933907668,4.12348,8.3332,0.000268246,130428.355283
1.32791e+09,304000,544913.0,127075.295319,10.5717,0.976708,0.0002129,0.00016736,2.2449e+06,2.0,2.46752,68490.8,70628.16222193846,-9.80284,303,167618.0,231.76890817302046,61300,120.57585906982422,195.14,168386.0,1947.8,335397.0,35.8721,1764.5,29.5489,-340048.0,94.03469127499557,0.00128198,63.7151,339858.0,1.04642,0.000205219,544346.0,-355.729,0.00104718,1205.758544921875,4635000,106.03948411000601,-1.28746,31.694732788018882,3.92334,5.68638,0.00225326,126039.389991
1.76042e+09,305000,534750.0,107464.31498,10.003,1.15687,0.000314957,0.00147829,2.67747e+06,2.0,2.45683,58851.1,70859.39282365049,-10.5517,304,161912.0,231.04986056497728,61500,120.73048400878906,334.67,161580.0,1952.46,337399.0,34.401,1796.81,31.0243,-342301.0,93.48556351300795,0.001359,70.5776,343031.0,1.03513,0.000191771,539119.0,-289.532,0.00105963,1207.3048095703125,4650000,105.88918950900552,-1.12857,31.675107542963815,3.83038,7.21109,7.87774e-05,103496.837726
1.42104e+09,306000,542933.0,126667.185784,10.7292,1.17202,0.000245246,0.000113931,3.01855e+06,2.0,2.47104,55292.7,71090.4496767876,-9.79214,305,165364.0,231.3119545960799,61700,122.7536849975586,182.541,165654.0,2161.27,335938.0,37.0574,1898.4,29.7991,-340664.0,93.66896026600443,0.00136415,66.4398,341574.0,1.04811,0.000205222,546372.0,-365.524,0.00104632,1227.536865234375,4665000,106.05063454501214,-1.43803,31.59235978506331,4.60608,5.44316,8.91759e-05,130562.654439
1.46865e+09,307000,541786.0,120118.411897,10.0731,1.07565,0.000271105,0.000493244,4.07819e+06,2.0,2.44342,47458.0,71321.74372187557,-10.0336,306,167307.0,231.01766677497653,61900,123.61663055419922,171.768,168325.0,-5030.35,337716.0,34.7327,-5711.94,30.6362,-342438.0,93.41598143101146,0.0014066,70.6656,341107.0,1.01567,0.000185684,541843.0,-326.448,0.00104507,1236.166259765625,4680000,105.84104466500867,-1.20535,31.760640678956406,6.41311,6.015,5.87044e-07,113794.374099
1.82915e+09,308000,541722.0,121207.749804,10.5061,1.02918,0.000297793,1.66551e-05,9.99225e+06,2.0,2.44661,57629.1,71554.03397471555,-7.87648,307,164231.0,231.41929674298444,62100,124.87544250488281,165.061,164394.0,1410.88,340206.0,31.235,2059.06,29.4478,-345930.0,93.6946397129941,0.00133837,65.0798,343422.0,1.05219,0.000185657,542867.0,-329.344,0.00104727,1248.75439453125,4695000,106.1265078449942,-1.40031,31.598149184996146,3.34248,3.74406,8.69844e-05,127340.850881
1.0411e+09,309000,539973.0,127298.446066,9.58465,1.00505,0.000264824,8.10357e-06,1.11698e+07,2.0,2.45588,43648.6,71786.72227662051,-6.72074,308,162904.0,232.6771712139307,62300,123.9979248046875,183.055,163630.0,2135.7,338056.0,34.7557,2049.99,30.8841,-343981.0,94.56820020900341,0.00157841,56.2764,341165.0,1.05258,0.000198884,536908.0,-356.506,0.00109786,1239.979248046875,4710000,106.29232611999032,-1.12511,31.816644884936977,2.11412,6.64033,0.000135181,137169.770389
1.40885e+09,310000,544323.0,133676.241241,10.1188,1.0362,0.000224171,0.000645962,2.18511e+06,2.0,2.48774,70003.3,72019.02122538348,-8.41171,309,165880.0,232.8551686949504,62500,122.03962707519531,254.121,165933.0,134.427,343429.0,34.6045,1845.65,31.145,-349237.0,94.58228700500331,0.0013619,67.0057,348700.0,1.10317,0.00017471,547591.0,-307.308,0.00107193,1220.396240234375,4725000,106.44240464099857,-1.16023,31.830477048948524,7.22277,7.5237,6.14589e-05,136374.783422
1.0349e+09,311000,549505.0,141432.326134,10.3155,1.02288,0.000356897,0.000224494,2.54772e+06,2.0,2.48212,35694.0,72250.70163658455,-6.95385,310,167550.0,231.89791714905004,62700,122.97905731201172,155.634,168150.0,1684.79,352010.0,32.1848,2390.56,30.3144,-357009.0,94.02814659100841,0.00129231,56.6446,356273.0,1.04359,0.000152445,550168.0,-215.501,0.0010872,1229.79052734375,4740000,106.08567192801274,-1.24178,31.784098630028893,7.67226,6.04034,0.000622568,144953.103695
1.60193e+09,312000,554026.0,148647.278894,10.1296,1.00821,0.000415855,1.55756e-05,1.7378e+07,2.0,2.4792,49872.0,72482.0471811686,-10.5009,311,168165.0,231.3659709620406,62900,122.23585510253906,144.692,168149.0,2426.88,345124.0,34.5506,2372.03,31.5511,-350569.0,93.8143454920064,0.00132479,55.4259,346714.0,1.00244,0.000152783,552066.0,-224.611,0.00111076,1222.3585205078125,4755000,105.97204489599972,-0.968906,31.57958057403448,5.89435,6.60871,4.46252e-05,148490.177355
2.2731e+09,313000,547753.0,136125.805468,9.67165,1.04248,0.000329422,7.11591e-07,3.41382e+06,2.0,2.48718,33764.9,72713.11650070858,-8.32883,312,164851.0,231.20409925498825,63100,121.88323211669922,159.261,164757.0,-4556.99,348862.0,34.2883,-4578.28,31.8532,-352638.0,93.79519496600551,0.00149607,59.3384,353887.0,0.987749,0.000143655,549960.0,-294.706,0.00112229,1218.832275390625,4770000,105.87856407299114,-1.006,31.5303402159916,4.80303,9.26471,6.12399e-05,132954.288529
